x,y,strain_value
-380.94924812030075,-515.5437343358395,-0.0004554119855070626
-378.4429824561404,-515.5437343358395,-0.0004091429195443127
-375.93671679197996,-515.5437343358395,-0.0004478220677964535
-373.43045112781954,-515.5437343358395,-0.00045411655990397666
-370.9241854636591,-515.5437343358395,-0.00043052422636734793
-368.41791979949875,-515.5437343358395,-0.00046384616143971854
-365.9116541353384,-515.5437343358395,-0.0004538033302742259
-363.40538847117796,-515.5437343358395,-0.00044120235647122544
-360.89912280701753,-515.5437343358395,-0.0004671263053597247
-358.3928571428571,-515.5437343358395,-0.0004483303037465088
-355.88659147869674,-515.5437343358395,-0.00045156165210670843
-353.3803258145364,-515.5437343358395,-0.00045479300046690824
-350.87406015037595,-515.5437343358395,-0.0004471778264539618
-348.36779448621553,-515.5437343358395,-0.00045980930252303667
-345.8615288220551,-515.5437343358395,-0.00047169912068141675
-343.35526315789474,-515.5437343358395,-0.000424787109254302
-340.8489974937344,-515.5437343358395,-0.00043558497662350926
-338.34273182957395,-515.5437343358395,-0.00046604990148378536
-335.8364661654135,-515.5437343358395,-0.00048110212506605307
-333.3302005012531,-515.5437343358395,-0.00045026377717186116
-330.82393483709274,-515.5437343358395,-0.00042013737967589885
-328.31766917293237,-515.5437343358395,-0.0004175775347070699
-325.81140350877195,-515.5437343358395,-0.0004194573166404286
-323.3051378446115,-515.5437343358395,-0.0004224370542935985
-320.7988721804511,-515.5437343358395,-0.0004327078902989334
-318.29260651629073,-515.5437343358395,-0.0004465325227050772
-315.78634085213037,-515.5437343358395,-0.00045803129198606913
-313.28007518796994,-515.5437343358395,-0.00045284617704048147
-310.7738095238095,-515.5437343358395,-0.00045177872902719886
-308.2675438596491,-515.5437343358395,-0.00044364837880951397
-305.7612781954887,-515.5437343358395,-0.00043135283806424856
-303.25501253132836,-515.5437343358395,-0.0004420843765596374
-300.74874686716794,-515.5437343358395,-0.000467261659815247
-298.2424812030075,-515.5437343358395,-0.0004753432234728608
-295.7362155388471,-515.5437343358395,-0.00048342478713047434
-293.2299498746867,-515.5437343358395,-0.0005049621874680997
-290.72368421052636,-515.5437343358395,-0.00046917478042826513
-288.21741854636593,-515.5437343358395,-0.0005095580384204956
-285.7111528822055,-515.5437343358395,-0.0005305244066601385
-283.2048872180451,-515.5437343358395,-0.0005018651347733565
-280.6986215538847,-515.5437343358395,-0.000432357837905713
-278.19235588972435,-515.5437343358395,-0.0004389889999643294
-275.68609022556393,-515.5437343358395,-0.0004717858353392402
-273.1798245614035,-515.5437343358395,-0.0004559661124560229
-270.6735588972431,-515.5437343358395,-0.0004442385037439147
-268.1672932330827,-515.5437343358395,-0.0004467362224762296
-265.66102756892235,-515.5437343358395,-0.00045156533081726347
-263.1547619047619,-515.5437343358395,-0.0004436994951538985
-260.6484962406015,-515.5437343358395,-0.00043161769248730315
-258.1422305764411,-515.5437343358395,-0.00045374632141322214
-255.6359649122807,-515.5437343358395,-0.000510747511761331
-253.12969924812032,-515.5437343358395,-0.000462992825694318
-250.62343358395992,-515.5437343358395,-0.0004173258737095974
-248.1171679197995,-515.5437343358395,-0.0004312510288376182
-245.6109022556391,-515.5437343358395,-0.00043382591290193947
-243.1046365914787,-515.5437343358395,-0.0004119561618554088
-240.59837092731829,-515.5437343358395,-0.0004452591837745988
-238.09210526315792,-515.5437343358395,-0.00048574974039803634
-235.5858395989975,-515.5437343358395,-0.0004838713481047911
-233.07957393483713,-515.5437343358395,-0.00047565490034794046
-230.5733082706767,-515.5437343358395,-0.0004749493873509515
-228.06704260651628,-515.5437343358395,-0.00047558270104183645
