x,y,strain_value
-340.8489974937344,-515.5437343358395,3.126755437976128e-05
-338.34273182957395,-515.5437343358395,7.257669436386204e-05
-335.8364661654135,-515.5437343358395,7.149314281255576e-05
-333.3302005012531,-515.5437343358395,7.173278920088492e-05
-330.82393483709274,-515.5437343358395,7.198117643389198e-05
-328.31766917293237,-515.5437343358395,7.334868797021732e-05
-325.81140350877195,-515.5437343358395,6.984601920949208e-05
-323.3051378446115,-515.5437343358395,6.706437134206852e-05
-320.7988721804511,-515.5437343358395,6.61232362023501e-05
-318.29260651629073,-515.5437343358395,6.371991291363316e-05
-315.78634085213037,-515.5437343358395,6.190913757656928e-05
-313.28007518796994,-515.5437343358395,6.745580256060276e-05
-310.7738095238095,-515.5437343358395,7.614388635896395e-05
-308.2675438596491,-515.5437343358395,8.194147704041605e-05
-305.7612781954887,-515.5437343358395,7.375091406333154e-05
-303.25501253132836,-515.5437343358395,7.222503909121599e-05
-300.74874686716794,-515.5437343358395,0.00011245266244611699
-298.2424812030075,-515.5437343358395,8.23670036082925e-05
-295.7362155388471,-515.5437343358395,5.2281344770467956e-05
-293.2299498746867,-515.5437343358395,4.714875857972304e-05
-290.72368421052636,-515.5437343358395,4.2071905094668536e-05
-288.21741854636593,-515.5437343358395,7.03528396663779e-05
-285.7111528822055,-515.5437343358395,7.902642448533347e-05
-283.2048872180451,-515.5437343358395,7.377672764478325e-05
-280.6986215538847,-515.5437343358395,4.751036146810717e-05
-278.19235588972435,-515.5437343358395,0.00011734682131652974
-275.68609022556393,-515.5437343358395,0.00010733040546457659
-273.1798245614035,-515.5437343358395,8.477421644618663e-05
-270.6735588972431,-515.5437343358395,7.31742405380749e-05
-268.1672932330827,-515.5437343358395,7.43338046967671e-05
-265.66102756892235,-515.5437343358395,7.49882109423412e-05
-263.1547619047619,-515.5437343358395,7.557587005889782e-05
-260.6484962406015,-515.5437343358395,7.237039446295721e-05
-258.1422305764411,-515.5437343358395,6.94236197327341e-05
-255.6359649122807,-515.5437343358395,9.949893375705912e-05
-253.12969924812032,-515.5437343358395,8.712048648167854e-05
-250.62343358395992,-515.5437343358395,6.274341028154124e-05
-248.1171679197995,-515.5437343358395,5.994237604026998e-05
-245.6109022556391,-515.5437343358395,6.0867828164213176e-05
-243.1046365914787,-515.5437343358395,6.787891812516883e-05
-240.59837092731829,-515.5437343358395,5.813400088230889e-05
-238.09210526315792,-515.5437343358395,4.697394357917367e-05
-235.5858395989975,-515.5437343358395,3.5099980745613245e-05
-233.07957393483713,-515.5437343358395,5.0126598222817326e-05
-230.5733082706767,-515.5437343358395,6.377135811665822e-05
-228.06704260651628,-515.5437343358395,4.983162547245487e-05
-225.56077694235591,-515.5437343358395,5.6182585795670616e-05
-223.0545112781955,-515.5437343358395,0.00012402077146085198
-220.54824561403512,-515.5437343358395,8.575910489325774e-05
-218.0419799498747,-515.5437343358395,7.540924272003039e-05
-215.53571428571428,-515.5437343358395,8.271706277781939e-05
-213.0294486215539,-515.5437343358395,8.615753661497745e-05
-210.5231829573935,-515.5437343358395,6.697745599929582e-05
-208.01691729323312,-515.5437343358395,6.084561211214577e-05
-205.5106516290727,-515.5437343358395,6.29083743298794e-05
-203.00438596491227,-515.5437343358395,6.224517367021253e-05
-200.4981203007519,-515.5437343358395,5.272770687614946e-05
-197.99185463659148,-515.5437343358395,4.105030798331079e-05
-195.48558897243112,-515.5437343358395,6.136103715250876e-05
-192.9793233082707,-515.5437343358395,4.9420219192136146e-05
-190.47305764411027,-515.5437343358395,6.0328077028050824e-05
-187.9667919799499,-515.5437343358395,5.724909207053342e-05
-185.46052631578948,-515.5437343358395,6.485487638681812e-05
-182.9542606516291,-515.5437343358395,7.85327715582763e-05
-180.4479949874687,-515.5437343358395,8.254138466935062e-05
-177.94172932330827,-515.5437343358395,5.348288970123086e-05
-175.4354636591479,-515.5437343358395,2.9957703647975306e-05
-172.92919799498748,-515.5437343358395,8.792226020488312e-06
-170.4229323308271,-515.5437343358395,1.1231226317544732e-05
-167.91666666666669,-515.5437343358395,6.787981053614399e-06
-165.41040100250626,-515.5437343358395,1.2652651305982893e-05
-162.9041353383459,-515.5437343358395,8.608020512511011e-06
